Lee Smith,TE,1.49,4500
Ben Hartsock,TE,1.49,0
Vance McDonald,TE,1.48,4500
Joel Dreessen,TE,1.40,4500
John Phillips,TE,1.33,4500
Larry Donnell,TE,1.22,4500
Ladarius Green,TE,1.05,4500
Gary Barnidge,TE,1.04,4500
Andrew Quarless,TE,0.93,4500
Cory Harkey,TE,0.77,4500
Matthew Mulligan,TE,0.74,0
Ryan Taylor,TE,0.69,4500
Kevin Brock,TE,0.68,4500
Dante Rosario,TE,0.65,4500
Kellen Davis,TE,0.62,4500
Steve Maneri,TE,0.56,4500
Orson Charles,TE,0.55,0
Levine Toilolo,TE,0.53,4500
Dion Sims,TE,0.51,4500
Nick Kasa,TE,0.48,0
Garrett Celek,TE,0.47,4500
Taylor Thompson,TE,0.44,0
D.J. Williams,TE,0.44,4500
Chris Gragg,TE,0.41,0
Ryan Griffin,TE,0.35,4500
Konrad Reuland,TE,0.26,0
Bear Pascoe,TE,0.06,4500
Jordan Reed,TE,0.00,0
Travis Kelce,TE,0.00,0
David Paulson,TE,0.00,0
Rhett Ellison,TE,0.00,0
Adrien Robinson,TE,0.00,0
Heath Miller,TE,0.00,0
Logan Paulsen,TE,0.00,0
Richie Brockel,TE,0.00,4500
Tom Crabtree,TE,0.00,0
Michael Palmer,TE,0.00,0
David Johnson,TE,0.00,0
John Carlson,TE,0.00,0
Marcedes Lewis,TE,0.00,4500
Fred Davis,TE,0.00,0
Kyle Rudolph,TE,0.00,0
Steven Hauschka,K,8.60,5200
Josh Scobee,K,8.42,5000
Randy Bullock,K,8.34,5200
Ryan Succop,K,8.31,5200
Robbie Gould,K,8.16,5200
Alex Henery,K,8.13,5200
Nick Folk,K,8.10,5000
Mason Crosby,K,8.05,5200
Rob Bironas,K,8.03,5000
Sebastian Janikowski,K,7.99,5000
Stephen Gostkowski,K,7.99,5700
Caleb Sturgis,K,7.75,5200
Mike Nugent,K,7.63,5000
Dan Carpenter,K,7.61,5300
Nick Novak,K,7.45,5200
Garrett Hartley,K,7.41,5500
David Akers,K,7.36,5500
