Kyle Adams,TE,0.30,4500
Mychal Rivera,TE,0.29,4500
Nick Kasa,TE,0.29,4500
Levine Toilolo,TE,0.24,4500
Ryan Taylor,TE,0.23,4500
Gary Barnidge,TE,0.23,4500
Chris Gragg,TE,0.22,4500
Luke Willson,TE,0.20,4500
Jordan Reed,TE,0.20,4500
Michael Hoomanawanui,TE,0.20,4500
Jamie McCoy,TE,0.20,4500
Virgil Green,TE,0.19,4500
Ladarius Green,TE,0.15,4500
Nate Byham,TE,0.15,4500
Orson Charles,TE,0.12,4500
Kevin Brock,TE,0.12,4500
Adrien Robinson,TE,0.12,4500
James Hanna,TE,0.11,4500
Dominique Jones,TE,0.09,4500
Jim Dray,TE,0.09,4500
Rhett Ellison,TE,0.06,4500
Alex Smith,TE,0.06,4500
Garrett Celek,TE,0.05,4500
Tommy Gallarda,TE,0.03,4500
Taylor Thompson,TE,0.02,4500
Weslye Saunders,TE,0.02,4500
Cory Harkey,TE,0.00,4500
Rob Housler,TE,0.00,5500
Richie Brockel,TE,0.00,4500
Tom Crabtree,TE,0.00,4500
Rob Gronkowski,TE,0.00,7100
Matt Spaeth,TE,0.00,4700
Heath Miller,TE,0.00,5900
Blair Walsh,K,9.50,5200
Dan Bailey,K,9.12,5000
Jay Feely,K,8.79,5000
Phil Dawson,K,8.58,5400
Adam Vinatieri,K,8.55,5000
Graham Gano,K,8.54,5000
Robbie Gould,K,8.32,5100
Shaun Suisham,K,8.06,5000
Caleb Sturgis,K,7.96,5100
Mike Nugent,K,7.93,5000
Sebastian Janikowski,K,7.88,5000
Matt Prater,K,7.80,5500
Justin Tucker,K,7.77,5400
Stephen Gostkowski,K,7.60,5600
Garrett Hartley,K,7.57,5500
Nick Novak,K,7.55,5000
Randy Bullock,K,7.46,5100
Greg Zuerlein,K,7.41,5000
Mason Crosby,K,7.38,5000
Kai Forbath,K,7.34,5000
David Akers,K,7.32,5300
Matt Bryant,K,7.20,5300
Dustin Hopkins,K,7.08,5000
Steven Hauschka,K,7.08,5100
Ryan Succop,K,6.96,5000
Rian Lindell,K,6.93,5000
Nick Folk,K,6.87,5100
Josh Scobee,K,6.79,5000
Josh Brown,K,6.75,5300
Alex Henery,K,6.74,5000
Rob Bironas,K,6.56,5100
Billy Cundiff,K,6.28,0
Arizona D/ST,DEF,13.09,5100
Houston D/ST,DEF,12.23,5500
New England D/ST,DEF,11.80,5400
San Diego D/ST,DEF,11.70,5000
Dallas D/ST,DEF,11.27,5000
Cincinnati D/ST,DEF,11.14,5400
Detroit D/ST,DEF,10.70,5200
Miami D/ST,DEF,10.61,5200
Atlanta D/ST,DEF,10.57,5000
Pittsburgh D/ST,DEF,10.55,5000
Oakland D/ST,DEF,10.36,5200
Philadelphia D/ST,DEF,9.67,5100
Minnesota D/ST,DEF,9.60,5000
Baltimore D/ST,DEF,8.95,5200
Jacksonville D/ST,DEF,8.69,5000
Carolina D/ST,DEF,8.58,5100
Denver D/ST,DEF,8.55,5400
Chicago D/ST,DEF,8.14,5500
Indianapolis D/ST,DEF,8.04,5000
New Orleans D/ST,DEF,7.51,5100
Tampa Bay D/ST,DEF,7.44,5400
New York Giants D/ST,DEF,7.44,5000
Cleveland D/ST,DEF,7.32,5000
Green Bay D/ST,DEF,6.94,5200
St. Louis D/ST,DEF,6.39,5200
San Francisco D/ST,DEF,6.15,5700
Washington D/ST,DEF,6.10,5000
Kansas City D/ST,DEF,5.82,5400
Tennessee D/ST,DEF,5.35,5100
Buffalo D/ST,DEF,5.29,5000
Seattle D/ST,DEF,5.03,5700
New York Jets D/ST,DEF,4.66,5000
